analysis_split,image_id,class_id,native_h,native_w,native_beta0,native_beta1,resized_beta0,resized_beta1,native_foreground_fraction,resized_foreground_fraction,topology_preserved
test,american_pit_bull_terrier_91,3,334,500,1,0,1,0,0.230802395,0.155029297,1
test,american_pit_bull_terrier_194,3,225,300,2,0,1,0,0.392222222,0.292602539,0
test,american_pit_bull_terrier_99,3,379,500,1,0,1,0,0.592596306,0.448547363,1
test,american_pit_bull_terrier_199,3,225,300,1,0,1,0,0.52717037,0.395141602,1
test,american_pit_bull_terrier_24,3,401,500,1,2,1,2,0.177102244,0.141967773,1
test,american_pit_bull_terrier_26,3,332,500,1,0,1,0,0.520626506,0.347167969,1
test,american_pit_bull_terrier_80,3,333,500,1,0,1,0,0.293567568,0.19543457,1
test,american_pit_bull_terrier_193,3,300,225,2,0,1,0,0.592533333,0.443054199,0
test,american_pit_bull_terrier_25,3,332,500,1,3,1,2,0.384240964,0.25604248,0
test,american_pit_bull_terrier_37,3,374,500,2,0,2,0,0.344668449,0.25769043,1
test,american_pit_bull_terrier_22,3,332,500,1,1,1,1,0.239536145,0.157897949,1
test,american_pit_bull_terrier_96,3,500,375,1,0,1,0,0.234010667,0.175537109,1
test,american_pit_bull_terrier_29,3,379,500,1,0,1,0,0.361282322,0.273498535,1
test,american_pit_bull_terrier_52,3,375,500,1,0,1,0,0.416282667,0.31237793,1
test,american_pit_bull_terrier_50,3,500,375,1,2,1,1,0.196122667,0.147033691,0
test,american_pit_bull_terrier_43,3,500,375,1,0,1,0,0.429418667,0.321777344,1
test,american_pit_bull_terrier_92,3,333,500,1,0,1,0,0.208294294,0.138366699,1
test,american_pit_bull_terrier_65,3,375,500,1,0,1,0,0.344485333,0.259277344,1
test,american_pit_bull_terrier_63,3,500,333,1,3,1,3,0.582828829,0.387084961,1
test,american_pit_bull_terrier_21,3,379,500,1,0,1,0,0.112010554,0.0845336914,1
test,american_pit_bull_terrier_61,3,334,500,1,1,1,0,0.477431138,0.32043457,0
test,american_pit_bull_terrier_94,3,333,500,1,1,1,0,0.265063063,0.17565918,0
test,american_pit_bull_terrier_51,3,500,375,1,0,1,0,0.211866667,0.160583496,1
test,american_pit_bull_terrier_88,3,500,336,1,0,1,0,0.129994048,0.0872192383,1
test,american_pit_bull_terrier_57,3,500,334,1,1,1,0,0.247616766,0.166381836,0
test,american_pit_bull_terrier_2,3,333,500,1,0,1,0,0.570138138,0.378967285,1
test,american_pit_bull_terrier_90,3,500,337,1,0,1,0,0.673667656,0.453125,1
test,american_pit_bull_terrier_62,3,333,500,1,0,1,0,0.329555556,0.219482422,1
test,american_pit_bull_terrier_48,3,387,500,1,0,1,0,0.293426357,0.226318359,1
test,american_pit_bull_terrier_38,3,332,500,1,0,1,0,0.501837349,0.333190918,1
test,american_pit_bull_terrier_76,3,375,500,1,1,1,2,0.251232,0.188049316,0
test,american_pit_bull_terrier_33,3,375,500,1,1,1,0,0.253450667,0.18939209,0
test,american_pit_bull_terrier_31,3,414,500,1,1,1,0,0.280584541,0.23223877,0
test,american_pit_bull_terrier_39,3,379,500,1,0,1,0,0.542955145,0.411193848,1
test,american_pit_bull_terrier_20,3,434,491,1,0,1,0,0.548649892,0.484802246,1
test,american_pit_bull_terrier_97,3,375,500,1,0,1,1,0.378453333,0.283935547,0
test,basset_hound_43,4,500,333,1,0,1,0,0.406864865,0.269714355,1
test,basset_hound_35,4,500,333,1,0,1,0,0.0818438438,0.0534667969,1
test,basset_hound_69,4,500,332,1,2,1,1,0.291024096,0.192871094,0
test,basset_hound_19,4,500,375,1,0,1,0,0.392842667,0.294494629,1
test,basset_hound_61,4,332,500,1,0,1,0,0.22660241,0.15045166,1
test,basset_hound_44,4,375,500,1,1,1,1,0.208229333,0.15637207,1
test,basset_hound_21,4,333,500,1,0,1,0,0.461387387,0.306030273,1
test,basset_hound_30,4,332,500,1,0,1,0,0.22889759,0.151733398,1
test,basset_hound_71,4,333,500,1,0,1,0,0.406870871,0.270080566,1
test,basset_hound_76,4,444,500,1,0,1,1,0.255108108,0.227722168,0
test,basset_hound_194,4,500,333,1,0,1,0,0.568528529,0.378051758,1
test,basset_hound_95,4,333,500,1,0,1,0,0.666612613,0.442382812,1
test,basset_hound_80,4,500,333,1,0,1,0,0.171831832,0.114074707,1
test,basset_hound_199,4,332,500,1,1,1,3,0.454475904,0.301757812,0
test,basset_hound_25,4,500,434,1,2,1,1,0.288940092,0.250183105,0
test,basset_hound_83,4,333,500,1,0,1,0,0.191615616,0.127319336,1
test,basset_hound_38,4,500,332,1,0,1,0,0.48463253,0.321716309,1
test,basset_hound_93,4,333,500,1,0,1,0,0.300768769,0.199584961,1
test,basset_hound_66,4,336,500,1,1,1,1,0.111642857,0.0756835938,1
test,basset_hound_8,4,332,500,1,0,1,0,0.429524096,0.285461426,1
test,basset_hound_81,4,500,362,1,0,1,0,0.707491713,0.513793945,1
test,basset_hound_28,4,329,500,1,2,1,2,0.20987234,0.137390137,1
test,basset_hound_51,4,500,333,1,1,1,0,0.45242042,0.299194336,0
test,basset_hound_92,4,500,332,1,2,1,1,0.389728916,0.25958252,0
test,basset_hound_27,4,447,500,1,0,1,0,0.643458613,0.572265625,1
test,basset_hound_192,4,322,500,1,0,1,0,0.637385093,0.40826416,1
test,basset_hound_65,4,403,500,1,0,1,0,0.151066998,0.121643066,1
test,basset_hound_26,4,500,334,1,0,1,0,0.244838323,0.164794922,1
test,basset_hound_198,4,500,333,1,1,1,2,0.439603604,0.292480469,0
test,basset_hound_31,4,500,375,1,0,1,0,0.4404,0.329711914,1
test,basset_hound_45,4,500,375,1,0,1,0,0.770853333,0.577575684,1
test,basset_hound_42,4,500,375,1,0,1,0,0.634634667,0.476318359,1
test,basset_hound_54,4,375,500,1,0,1,1,0.213344,0.16027832,0
test,basset_hound_1,4,333,500,1,0,1,0,0.362108108,0.24005127,1
test,basset_hound_58,4,375,500,1,0,1,0,0.0880746667,0.0663452148,1
test,basset_hound_32,4,350,500,1,0,1,0,0.144582857,0.102233887,1
test,basset_hound_41,4,500,332,1,0,1,0,0.350963855,0.233215332,1
test,basset_hound_97,4,332,500,1,0,1,0,0.527253012,0.34967041,1
test,basset_hound_23,4,500,500,1,0,1,0,0.799276,0.799438477,1
test,basset_hound_62,4,332,500,1,0,1,0,0.238710843,0.158447266,1
test,basset_hound_5,4,375,500,1,0,1,0,0.304666667,0.227783203,1
test,basset_hound_59,4,500,375,1,0,1,0,0.350810667,0.263366699,1
test,basset_hound_9,4,375,500,1,0,1,0,0.396058667,0.297424316,1
test,basset_hound_34,4,500,375,1,1,1,0,0.472565333,0.354431152,0
test,basset_hound_191,4,375,500,1,0,1,0,0.329717333,0.246704102,1
test,basset_hound_29,4,356,500,1,0,1,0,0.525853933,0.374389648,1
test,basset_hound_39,4,333,500,1,0,1,0,0.732306306,0.48626709,1
test,basset_hound_70,4,375,500,1,0,1,0,0.530885333,0.3984375,1
test,basset_hound_55,4,375,500,1,0,1,0,0.178826667,0.133972168,1
test,basset_hound_40,4,333,500,1,0,1,0,0.554348348,0.367614746,1
test,basset_hound_94,4,333,500,1,0,1,0,0.194078078,0.129638672,1
test,basset_hound_86,4,346,500,1,1,1,3,0.103456647,0.0723266602,0
test,basset_hound_99,4,498,500,1,1,1,0,0.23797992,0.235839844,0
test,basset_hound_72,4,500,333,1,0,1,0,0.468018018,0.31048584,1
test,basset_hound_196,4,333,500,1,0,1,0,0.0792312312,0.0523681641,1
test,basset_hound_24,4,333,500,1,0,1,1,0.28642042,0.190002441,0
test,basset_hound_75,4,383,500,1,0,1,0,0.30551436,0.234313965,1
test,basset_hound_53,4,500,500,1,0,1,0,0.718572,0.718322754,1
test,basset_hound_85,4,375,500,1,0,1,0,0.309157333,0.232849121,1
test,basset_hound_90,4,333,500,3,0,3,0,0.196216216,0.13067627,1
test,basset_hound_4,4,500,334,1,4,1,8,0.432083832,0.29107666,0
test,basset_hound_98,4,500,473,1,1,1,1,0.688663848,0.651611328,1
test,basset_hound_2,4,333,500,1,0,1,0,0.430696697,0.286010742,1
test,basset_hound_96,4,333,500,1,0,1,1,0.652510511,0.433105469,0
test,basset_hound_64,4,500,400,1,2,1,1,0.402685,0.320800781,0
test,basset_hound_89,4,500,401,1,1,1,0,0.420089776,0.337341309,0
test,basset_hound_73,4,500,375,1,0,1,0,0.687765333,0.515808105,1
test,basset_hound_79,4,375,500,1,0,1,1,0.240106667,0.180480957,0
test,basset_hound_195,4,500,333,1,0,1,0,0.658108108,0.436767578,1
test,basset_hound_87,4,500,348,1,0,1,0,0.447867816,0.311523438,1
test,basset_hound_57,4,331,500,1,0,1,0,0.343274924,0.228149414,1
test,basset_hound_60,4,332,500,1,0,1,0,0.193909639,0.128356934,1
test,basset_hound_37,4,500,375,1,1,1,1,0.481413333,0.360900879,1
test,basset_hound_52,4,313,500,1,0,1,0,0.354485623,0.220825195,1
test,basset_hound_78,4,500,416,1,0,1,0,0.609889423,0.504882812,1
test,basset_hound_36,4,333,500,1,0,1,0,0.388114114,0.257324219,1
test,basset_hound_74,4,445,500,1,0,1,1,0.284849438,0.254333496,0
test,basset_hound_46,4,375,500,1,0,1,1,0.279370667,0.209289551,0
test,basset_hound_193,4,332,500,1,1,1,1,0.279319277,0.186279297,1
test,basset_hound_91,4,341,500,1,0,1,0,0.170785924,0.115966797,1
test,basset_hound_49,4,375,500,1,0,1,0,0.251418667,0.188537598,1
test,basset_hound_20,4,375,500,1,0,1,0,0.276682667,0.20690918,1
test,basset_hound_50,4,332,500,1,0,1,0,0.35923494,0.23828125,1
test,basset_hound_47,4,500,332,1,0,1,0,0.587993976,0.390441895,1
test,basset_hound_88,4,333,500,1,0,1,0,0.37209009,0.246887207,1
test,basset_hound_3,4,481,500,1,0,1,0,0.351879418,0.338317871,1
test,basset_hound_33,4,500,415,1,1,1,1,0.529956627,0.43927002,1
test,basset_hound_56,4,331,500,1,0,1,0,0.159891239,0.105712891,1
test,basset_hound_6,4,332,500,1,0,1,0,0.499385542,0.331726074,1
test,basset_hound_84,4,375,500,1,0,1,0,0.171050667,0.128479004,1
test,basset_hound_200,4,333,500,1,0,1,0,0.545777778,0.362915039,1
test,basset_hound_68,4,375,500,1,0,1,0,0.124522667,0.0935058594,1
test,basset_hound_7,4,332,500,1,0,1,0,0.373259036,0.24822998,1
test,basset_hound_77,4,375,500,1,1,1,1,0.233834667,0.176391602,1
test,basset_hound_48,4,500,375,1,0,1,0,0.717152,0.537963867,1
test,basset_hound_63,4,333,500,1,0,1,0,0.255027027,0.169372559,1
test,basset_hound_197,4,402,500,1,0,1,0,0.0308706468,0.0247192383,1
test,basset_hound_82,4,400,500,1,0,1,0,0.659555,0.525817871,1
test,basset_hound_67,4,333,500,1,1,1,1,0.301303303,0.200439453,1
test,basset_hound_22,4,500,500,1,0,1,0,0.706048,0.706054688,1
test,beagle_42,5,400,500,1,2,1,2,0.42523,0.339416504,1
test,beagle_78,5,334,500,2,0,1,0,0.17342515,0.116577148,0
test,beagle_86,5,334,500,1,0,1,0,0.252742515,0.170227051,1
test,beagle_60,5,500,334,1,3,1,4,0.313622754,0.21105957,0
test,beagle_43,5,375,500,1,0,1,0,0.278746667,0.209655762,1
test,beagle_24,5,314,500,1,2,1,3,0.144980892,0.0908203125,0
test,beagle_53,5,280,500,1,0,1,1,0.161164286,0.0903320312,0
test,beagle_76,5,500,333,1,0,1,0,0.47181982,0.313842773,1
test,beagle_33,5,309,500,1,0,1,0,0.0945436893,0.0587768555,1
test,beagle_9,5,500,357,1,0,1,0,0.575064426,0.409179688,1
test,beagle_89,5,333,500,1,2,1,4,0.207543544,0.138305664,0
test,beagle_73,5,381,500,1,0,1,0,0.550871391,0.421569824,1
test,beagle_8,5,500,475,1,0,1,0,0.863052632,0.82208252,1
test,beagle_71,5,334,500,1,0,1,0,0.248383234,0.166625977,1
test,beagle_64,5,500,374,1,2,1,2,0.244352941,0.183349609,1
test,beagle_198,5,500,334,5,72,4,42,0.347898204,0.234130859,0
test,beagle_25,5,375,500,1,1,1,1,0.249648,0.187011719,1
test,beagle_200,5,333,500,3,0,2,0,0.4303003,0.285461426,0
test,beagle_2,5,332,500,1,0,1,0,0.699608434,0.464355469,1
test,beagle_69,5,249,500,1,0,1,0,0.399646586,0.199645996,1
test,beagle_44,5,333,500,1,0,1,0,0.468882883,0.312255859,1
test,beagle_50,5,335,500,1,0,1,0,0.175952239,0.118225098,1
test,beagle_37,5,500,408,1,0,1,0,0.688833333,0.559387207,1
test,beagle_197,5,333,500,2,0,2,0,0.346282282,0.230102539,1
test,beagle_67,5,375,500,1,0,1,0,0.633754667,0.475219727,1
test,beagle_32,5,333,500,1,0,1,0,0.553399399,0.367736816,1
test,beagle_5,5,375,500,1,0,1,0,0.175962667,0.131896973,1
test,beagle_35,5,333,500,1,0,1,0,0.714006006,0.474731445,1
test,beagle_1,5,400,500,1,2,1,2,0.348435,0.276306152,1
test,beagle_94,5,334,500,1,0,1,0,0.127766467,0.0857543945,1
test,beagle_97,5,317,500,1,2,1,0,0.594006309,0.375854492,0
test,beagle_75,5,333,500,1,0,1,0,0.691705706,0.458740234,1
test,beagle_4,5,335,500,1,0,1,0,0.0921910448,0.0615844727,1
test,beagle_26,5,333,500,1,0,1,0,0.67821021,0.449584961,1
test,beagle_46,5,328,500,1,0,1,0,0.586268293,0.384460449,1
test,beagle_29,5,331,500,1,0,1,1,0.347480363,0.230102539,0
test,beagle_40,5,375,500,1,0,1,0,0.585301333,0.439453125,1
test,beagle_77,5,334,500,1,3,1,0,0.261017964,0.175476074,0
test,beagle_204,5,309,500,1,0,1,0,0.540142395,0.332580566,1
test,beagle_38,5,379,500,1,0,1,0,0.513989446,0.389038086,1
test,beagle_61,5,333,500,1,0,1,0,0.34045045,0.225769043,1
test,beagle_3,5,335,500,1,0,1,0,0.464937313,0.312438965,1
test,beagle_79,5,333,500,1,0,1,0,0.10793994,0.0716552734,1
test,beagle_27,5,500,334,1,3,1,1,0.198335329,0.133300781,0
test,beagle_47,5,391,500,1,0,1,0,0.886608696,0.692321777,1
test,beagle_22,5,335,500,1,0,1,0,0.488471642,0.32800293,1
test,beagle_201,5,400,500,2,2,1,2,0.15166,0.120849609,0
test,beagle_7,5,375,500,1,0,1,0,0.221829333,0.16607666,1
test,beagle_58,5,500,334,1,0,1,0,0.386389222,0.260192871,1
test,beagle_92,5,375,500,1,0,1,0,0.172250667,0.128967285,1
test,beagle_65,5,333,500,1,0,1,0,0.319831832,0.212341309,1
test,beagle_203,5,333,500,1,6,1,0,0.324228228,0.215332031,0
test,beagle_196,5,500,375,2,1,1,0,0.439930667,0.329833984,0
test,beagle_62,5,334,500,1,0,1,0,0.614101796,0.412719727,1
test,beagle_202,5,333,500,1,1,1,0,0.0950570571,0.0635375977,0
test,beagle_49,5,428,500,1,1,1,1,0.372046729,0.319091797,1
test,beagle_30,5,500,333,1,2,1,3,0.266990991,0.176513672,0
test,beagle_55,5,500,335,1,1,1,1,0.169414925,0.113891602,1
test,beagle_63,5,375,500,1,0,1,1,0.312122667,0.234069824,0
test,beagle_74,5,375,500,1,0,1,0,0.498896,0.373596191,1
test,beagle_95,5,487,500,1,0,1,0,0.0966078029,0.0947265625,1
test,beagle_54,5,333,500,1,0,1,0,0.085045045,0.0559692383,1
test,beagle_20,5,391,500,1,1,1,2,0.364557545,0.284973145,0
test,beagle_81,5,500,375,1,0,1,0,0.277973333,0.20880127,1
test,beagle_82,5,500,375,1,0,1,0,0.439146667,0.329162598,1
test,beagle_59,5,500,334,1,0,1,0,0.22760479,0.153259277,1
test,beagle_41,5,333,500,1,0,1,0,0.456972973,0.302856445,1
test,beagle_31,5,449,500,2,1,2,1,0.412044543,0.370727539,1
test,beagle_70,5,294,500,1,0,1,0,0.267034014,0.156005859,1
test,beagle_72,5,333,500,1,0,1,0,0.334192192,0.221862793,1
test,beagle_90,5,500,335,1,0,1,0,0.656155224,0.440124512,1
test,beagle_91,5,375,500,1,1,1,2,0.232352,0.174560547,0
test,beagle_88,5,334,500,1,0,1,0,0.0826946108,0.0555419922,1
test,beagle_45,5,333,500,1,0,1,1,0.193309309,0.127746582,0
test,beagle_57,5,500,334,1,0,1,0,0.448257485,0.301147461,1
test,beagle_23,5,335,500,1,0,1,0,0.63120597,0.424316406,1
test,beagle_48,5,365,500,1,2,1,2,0.456126027,0.332092285,1
test,beagle_21,5,318,500,1,0,1,0,0.316522013,0.200195312,1
test,beagle_85,5,355,500,1,0,1,0,0.442394366,0.314941406,1
test,beagle_87,5,334,500,1,0,1,0,0.320928144,0.216064453,1
test,beagle_39,5,375,500,1,0,1,0,0.274549333,0.205932617,1
test,beagle_195,5,500,335,4,0,2,0,0.373402985,0.252197266,0
test,beagle_199,5,333,500,1,0,1,0,0.663279279,0.438537598,1
test,beagle_19,5,334,500,1,0,1,0,0.284928144,0.191345215,1
test,beagle_36,5,500,333,1,0,1,0,0.392900901,0.260986328,1
test,beagle_83,5,375,500,1,1,1,1,0.607546667,0.455993652,1
test,beagle_84,5,334,500,1,0,1,0,0.335982036,0.226013184,1
test,beagle_93,5,333,500,1,0,1,0,0.379513514,0.252197266,1
test,beagle_96,5,375,500,2,0,1,6,0.309146667,0.231628418,0
test,beagle_98,5,442,500,1,1,1,1,0.166628959,0.14666748,1
test,beagle_28,5,500,333,1,1,1,1,0.703105105,0.467407227,1
test,beagle_56,5,333,500,1,0,1,0,0.184516517,0.122924805,1
test,beagle_34,5,396,500,1,1,1,0,0.417515152,0.328125,0
test,beagle_80,5,500,453,1,0,1,0,0.679664459,0.616394043,1
test,beagle_99,5,500,375,1,3,1,2,0.33792,0.252685547,0
test,beagle_52,5,280,500,1,0,1,0,0.217878571,0.122680664,1
test,beagle_66,5,500,357,1,0,1,0,0.353445378,0.25189209,1
test,beagle_6,5,385,500,1,0,1,0,0.123397403,0.095703125,1
test,beagle_68,5,500,500,1,1,1,0,0.576128,0.57611084,0
test,beagle_51,5,333,500,1,0,1,0,0.413627628,0.274841309,1
test,Bengal_97,6,374,500,1,1,1,0,0.413513369,0.309936523,0
test,Bengal_33,6,400,500,1,0,1,0,0.380455,0.303283691,1
test,Bengal_71,6,377,500,1,0,1,0,0.50266313,0.379943848,1
test,Bengal_192,6,233,301,1,0,1,1,0.357064435,0.276123047,0
test,Bengal_39,6,324,500,1,0,1,1,0.311907407,0.201599121,0
test,Bengal_73,6,375,500,1,0,1,0,0.318597333,0.237731934,1
test,Bengal_193,6,288,289,1,0,1,0,0.465734333,0.465515137,1
test,Bengal_26,6,333,500,1,0,1,0,0.211645646,0.14074707,1
test,Bengal_58,6,333,500,1,3,1,2,0.0752672673,0.0499267578,0
test,Bengal_6,6,281,500,1,0,1,0,0.227274021,0.128112793,1
test,Bengal_95,6,375,500,1,0,1,0,0.449514667,0.336975098,1
test,Bengal_41,6,500,500,1,0,1,0,0.180528,0.17956543,1
test,Bengal_90,6,333,500,1,1,1,2,0.418636637,0.277160645,0
test,Bengal_62,6,334,500,1,0,1,0,0.264311377,0.17755127,1
test,Bengal_45,6,375,500,1,0,1,0,0.47488,0.35559082,1
test,Bengal_87,6,375,500,1,0,1,0,0.133706667,0.100402832,1
test,Bengal_55,6,333,500,1,3,1,1,0.222294294,0.147460938,0
test,Bengal_61,6,373,500,1,0,1,0,0.551646113,0.409179688,1
test,Bengal_27,6,500,500,1,0,1,0,0.599488,0.598632812,1
test,Bengal_8,6,333,500,1,1,1,1,0.281861862,0.187133789,1
test,Bengal_31,6,333,500,1,0,1,0,0.499807808,0.33215332,1
test,Bengal_32,6,333,500,1,0,1,0,0.488942943,0.325439453,1
test,Bengal_67,6,500,375,1,1,1,0,0.184629333,0.13873291,0
test,Bengal_3,6,412,500,1,2,1,1,0.528601942,0.433166504,0
test,Bengal_92,6,500,375,1,1,1,3,0.141141333,0.106201172,0
test,Bengal_81,6,332,500,1,0,1,0,0.163036145,0.107849121,1
test,Bengal_50,6,500,375,1,0,1,0,0.474261333,0.355163574,1
test,Bengal_199,6,204,247,1,0,1,0,0.659105343,0.545837402,1
test,Bengal_93,6,375,500,1,0,1,0,0.274426667,0.206054688,1
test,Bengal_56,6,375,500,1,0,1,0,0.191232,0.143005371,1
test,Bengal_25,6,364,500,1,0,1,0,0.129895604,0.0941162109,1
test,Bengal_196,6,313,399,1,0,1,0,0.460896651,0.359191895,1
test,Bengal_34,6,357,500,1,0,1,0,0.337193277,0.239624023,1
test,Bengal_65,6,333,500,1,0,1,0,0.364336336,0.240661621,1
test,Bengal_20,6,500,458,1,0,1,0,0.148886463,0.136169434,1
test,Bengal_94,6,322,500,1,0,1,0,0.453018634,0.290771484,1
test,Bengal_75,6,500,358,1,0,1,0,0.304877095,0.219482422,1
test,Bengal_22,6,500,375,1,0,1,0,0.186746667,0.140319824,1
test,Bengal_85,6,434,500,1,0,1,0,0.356290323,0.310119629,1
test,Bengal_82,6,500,500,2,0,2,3,0.279976,0.279541016,0
test,Bengal_49,6,333,500,1,0,1,0,0.12218018,0.0814819336,1
test,Bengal_2,6,505,600,1,0,1,0,0.377052805,0.317687988,1
test,Bengal_86,6,500,316,1,0,1,0,0.472278481,0.29901123,1
test,Bengal_46,6,375,500,1,0,1,0,0.529157333,0.396850586,1
test,Bengal_30,6,500,333,1,0,1,0,0.064048048,0.0424194336,1
test,Bengal_4,6,375,500,1,3,1,0,0.312912,0.234741211,0
test,Bengal_43,6,357,500,1,0,1,1,0.436633053,0.309509277,0
test,Bengal_89,6,500,333,1,0,1,0,0.669825826,0.444335938,1
test,Bengal_28,6,500,333,1,0,1,0,0.366624625,0.242797852,1
test,Bengal_59,6,375,500,1,0,1,0,0.392965333,0.293884277,1
test,Bengal_51,6,333,500,1,0,1,0,0.16018018,0.106323242,1
test,Bengal_194,6,240,210,1,1,1,0,0.396805556,0.347900391,0
test,Bengal_5,6,327,500,1,0,1,0,0.318079511,0.208740234,1
test,Bengal_201,6,166,250,1,0,1,0,0.45139759,0.299987793,1
test,Bengal_79,6,387,500,1,0,1,0,0.407338501,0.314941406,1
test,Bengal_21,6,333,500,1,0,1,0,0.397189189,0.264038086,1
test,Bengal_23,6,290,500,1,1,1,1,0.560951724,0.32421875,1
test,Bengal_80,6,500,500,1,1,1,1,0.33988,0.339233398,1
test,Bengal_88,6,335,500,1,0,1,0,0.304507463,0.204589844,1
test,Bengal_69,6,500,375,1,0,1,0,0.189589333,0.142211914,1
test,Bengal_35,6,375,500,1,0,1,0,0.260016,0.195678711,1
test,Bengal_70,6,500,375,1,0,1,0,0.274725333,0.205566406,1
test,Bengal_24,6,375,500,1,0,1,0,0.148288,0.111877441,1
test,Bengal_64,6,375,500,1,0,1,0,0.391925333,0.293823242,1
test,Bengal_42,6,359,500,1,1,1,0,0.573727019,0.41192627,0
test,Bengal_29,6,500,500,1,0,1,0,0.392048,0.390686035,1
test,Bengal_72,6,500,375,1,0,1,0,0.181333333,0.135742188,1
test,Bengal_83,6,375,500,1,0,1,0,0.312890667,0.235290527,1
test,Bengal_96,6,375,500,1,1,1,0,0.423861333,0.317871094,0
test,Bengal_195,6,276,368,1,0,1,0,0.211966367,0.158935547,1
test,Bengal_63,6,375,500,1,0,1,0,0.463653333,0.348144531,1
test,Bengal_78,6,333,500,1,0,1,0,0.607213213,0.402893066,1
test,Bengal_99,6,401,500,1,0,1,0,0.499785536,0.402160645,1
test,Bengal_1,6,901,600,1,4,1,2,0.337526822,0.222961426,0
test,Bengal_200,6,616,640,1,0,1,0,0.612048498,0.587463379,1
test,Bengal_52,6,333,500,1,0,1,0,0.198282282,0.131286621,1
test,Bengal_7,6,312,500,1,1,1,3,0.650525641,0.405273438,0
test,Bengal_91,6,333,500,1,0,1,0,0.496066066,0.328918457,1
test,Bengal_40,6,500,500,1,2,1,0,0.298244,0.298522949,0
test,Bengal_66,6,375,500,1,0,1,0,0.189909333,0.143981934,1
test,Bengal_68,6,375,500,1,0,1,0,0.339733333,0.253845215,1
test,Bengal_197,6,206,300,1,0,1,0,0.442686084,0.304931641,1
test,Bengal_198,6,370,366,1,0,1,0,0.385002215,0.383483887,1
test,Bengal_36,6,375,500,1,0,1,0,0.114549333,0.0860595703,1
test,Bengal_77,6,375,500,1,1,1,0,0.242826667,0.182800293,0
test,Bengal_19,6,500,500,1,0,1,0,0.16894,0.169189453,1
test,Bengal_60,6,333,500,1,0,1,0,0.416312312,0.275512695,1
test,Bengal_54,6,280,500,1,0,1,0,0.275235714,0.15435791,1
test,Bengal_76,6,377,500,1,0,1,0,0.373453581,0.28314209,1
test,Bengal_47,6,375,500,1,0,1,0,0.252736,0.190124512,1
test,Bengal_57,6,374,500,1,0,1,2,0.398994652,0.299194336,0
test,Bengal_37,6,375,500,1,0,1,1,0.140677333,0.10534668,0
test,Bengal_9,6,333,500,1,0,1,0,0.209411411,0.139038086,1
test,Bengal_44,6,375,500,1,0,1,0,0.0846293333,0.0628051758,1
test,Bengal_98,6,500,333,1,0,1,0,0.208462462,0.13861084,1
test,Bengal_48,6,333,500,1,1,1,1,0.416246246,0.276672363,1
test,Bengal_74,6,400,500,1,0,1,1,0.355075,0.282287598,0
test,Bengal_38,6,333,500,1,0,1,3,0.560516517,0.373535156,0
test,Bengal_84,6,500,408,1,0,1,0,0.491102941,0.399230957,1
test,Bengal_53,6,333,500,1,1,1,0,0.396504505,0.263916016,0
test,Birman_57,7,375,500,1,0,1,0,0.564736,0.42376709,1
test,Birman_71,7,375,500,1,0,1,0,0.363322667,0.272705078,1
test,Birman_3,7,375,500,1,0,1,0,0.616389333,0.462402344,1
test,Birman_39,7,375,500,1,0,1,0,0.348288,0.260864258,1
test,Birman_61,7,333,500,1,0,1,0,0.448576577,0.298095703,1
test,Birman_52,7,375,500,1,0,1,0,0.219504,0.164611816,1
test,Birman_35,7,332,500,1,1,1,2,0.507981928,0.337768555,0
test,Birman_6,7,334,500,1,0,1,0,0.359041916,0.240905762,1
